customerID,tenure,monthly_charges,total_charges,contract,payment_method,internet_service,support_calls,num_products,autopay,senior_citizen,gender,partner,dependents,paperless_billing,churn,tenure_bucket,high_monthly_flag,support_per_month,churn_label,tenure,monthly_charges,contract,payment_method,internet_service,support_calls,num_products,autopay,senior_citizen,gender,partner,dependents,paperless_billing,tenure_bucket,high_monthly_flag,support_per_month,actual_churn,pred_proba_rf,pred_proba_lr,pred_rf,pred_lr,revenue_loss_estimate
CUST100081,11,39.41,402.65,Month-to-month,Bank transfer,DSL,0,2,1,0,Male,0,0,0,0,07-Dec,0,0.0,No,23.0,27.01,Month-to-month,Bank transfer,No,1.0,1.0,1.0,0.0,Female,1.0,0.0,1.0,13-24,0.0,0.0434782608695652,0.0,0.05,0.0469375841788274,0.0,0.0,4.051500000000001
CUST100082,4,69.29,282.51,Month-to-month,Credit card,No,2,2,1,0,Female,1,0,0,0,04-Jun,0,0.5,No,4.0,41.24,Month-to-month,Credit card,DSL,0.0,2.0,1.0,0.0,Female,0.0,1.0,1.0,4-6,0.0,0.0,1.0,0.19,0.1237844450835546,0.0,0.0,23.5068
CUST100083,0,64.77,-17.26,One year,Bank transfer,Fiber optic,0,2,1,0,Female,1,0,0,0,0-3,0,0.0,No,1.0,99.33,Month-to-month,Bank transfer,No,3.0,2.0,1.0,0.0,Female,0.0,0.0,1.0,0-3,1.0,3.0,1.0,0.6,0.5549957006379351,1.0,1.0,178.79399999999998
CUST100084,4,76.76,341.44,Two year,Credit card,DSL,0,1,0,1,Male,0,1,0,1,04-Jun,0,0.0,Yes,1.0,73.79,Month-to-month,Mailed check,Fiber optic,2.0,2.0,0.0,0.0,Female,0.0,0.0,1.0,0-3,0.0,2.0,1.0,0.24,0.5053381462359987,0.0,1.0,53.128800000000005
CUST100085,4,58.91,204.99,One year,Credit card,DSL,1,3,0,0,Female,1,1,1,0,04-Jun,0,0.25,No,19.0,94.47,One year,Bank transfer,Fiber optic,1.0,1.0,0.0,0.0,Female,0.0,0.0,1.0,13-24,1.0,0.0526315789473684,0.0,0.4,0.3209968938999195,0.0,0.0,113.364
CUST100086,15,66.06,988.05,Month-to-month,Credit card,Fiber optic,1,1,1,0,Female,1,0,0,0,13-24,0,0.066666667,No,10.0,58.3,Month-to-month,Mailed check,DSL,0.0,2.0,1.0,0.0,Female,0.0,0.0,0.0,7-12,0.0,0.0,0.0,0.15,0.1020987338980864,0.0,0.0,26.235
CUST100087,12,94.78,1196.56,Month-to-month,Electronic check,DSL,1,1,1,0,Female,1,0,0,1,07-Dec,1,0.083333333,Yes,13.0,62.87,Month-to-month,Bank transfer,DSL,0.0,3.0,0.0,0.0,Male,1.0,0.0,1.0,13-24,0.0,0.0,0.0,0.24,0.2175810112989311,0.0,0.0,45.2664
CUST100088,26,56.9,1496.49,Month-to-month,Bank transfer,DSL,3,3,1,0,Male,0,0,1,0,25-60,0,0.115384615,No,0.0,114.67,Month-to-month,Electronic check,DSL,1.0,2.0,1.0,0.0,Female,1.0,0.0,0.0,0-3,1.0,1.0,0.0,0.65,0.5403795956323624,1.0,1.0,223.6065
CUST100089,7,21.8,149.6,Two year,Credit card,DSL,1,1,1,0,Female,1,0,0,0,07-Dec,0,0.142857143,No,18.0,33.49,Month-to-month,Electronic check,No,1.0,1.0,1.0,0.0,Male,1.0,0.0,1.0,13-24,0.0,0.0555555555555555,0.0,0.04,0.0481825359057233,0.0,0.0,4.018800000000001
CUST100090,1,122.49,92.39,Month-to-month,Mailed check,Fiber optic,1,1,0,0,Female,1,0,1,1,0-3,1,1.0,Yes,2.0,125.48,One year,Electronic check,Fiber optic,0.0,2.0,0.0,0.0,Female,1.0,0.0,0.0,0-3,1.0,0.0,1.0,0.55,0.5432383601499182,1.0,1.0,207.04200000000003
CUST100091,14,111.44,1528.5,One year,Bank transfer,Fiber optic,1,1,1,1,Female,0,1,1,0,13-24,1,0.071428571,No,3.0,32.92,Month-to-month,Mailed check,DSL,0.0,1.0,0.0,0.0,Female,1.0,0.0,0.0,0-3,0.0,0.0,1.0,0.18,0.130288964040441,0.0,0.0,17.7768
CUST100092,17,31.23,488.38,Month-to-month,Mailed check,DSL,3,1,0,0,Female,0,1,0,0,13-24,0,0.176470588,No,39.0,58.21,One year,Mailed check,No,0.0,1.0,1.0,0.0,Male,1.0,1.0,0.0,25-60,0.0,0.0,0.0,0.08,0.0195218658876818,0.0,0.0,13.9704
CUST100093,9,90.69,789.16,Month-to-month,Electronic check,Fiber optic,1,1,1,0,Female,0,1,0,0,07-Dec,1,0.111111111,No,13.0,67.38,Month-to-month,Credit card,DSL,2.0,1.0,1.0,0.0,Female,1.0,0.0,0.0,13-24,0.0,0.1538461538461538,0.0,0.06,0.1761839706185573,0.0,0.0,12.1284
CUST100094,17,54.91,971.25,Month-to-month,Electronic check,Fiber optic,2,1,0,0,Male,0,0,1,0,13-24,0,0.117647059,No,19.0,62.54,Month-to-month,Electronic check,No,0.0,3.0,0.0,1.0,Female,1.0,0.0,1.0,13-24,0.0,0.0,0.0,0.19,0.2114688572169696,0.0,0.0,35.647800000000004
CUST100095,8,77.9,612.11,Month-to-month,Bank transfer,Fiber optic,0,1,1,0,Female,1,0,1,0,07-Dec,0,0.0,No,27.0,34.63,Month-to-month,Bank transfer,DSL,1.0,1.0,1.0,0.0,Male,0.0,0.0,0.0,25-60,0.0,0.037037037037037,0.0,0.19,0.037899506041487,0.0,0.0,19.7391
CUST100096,8,78.83,563.15,One year,Electronic check,DSL,2,2,0,0,Male,0,0,1,0,07-Dec,0,0.25,No,30.0,43.1,Month-to-month,Mailed check,Fiber optic,3.0,1.0,0.0,1.0,Female,0.0,0.0,1.0,25-60,0.0,0.1,1.0,0.18,0.1902104384990922,0.0,0.0,23.274
CUST100097,6,62.97,466.23,Month-to-month,Electronic check,Fiber optic,0,1,1,1,Female,1,0,1,0,04-Jun,0,0.0,No,36.0,61.08,Month-to-month,Mailed check,DSL,2.0,1.0,0.0,0.0,Male,1.0,0.0,1.0,25-60,0.0,0.0555555555555555,1.0,0.15,0.1856217152987702,0.0,0.0,27.486
CUST100098,0,46.49,16.0,One year,Bank transfer,No,2,1,1,0,Female,0,0,1,0,0-3,0,2.0,No,2.0,95.34,One year,Credit card,Fiber optic,0.0,1.0,1.0,1.0,Female,1.0,0.0,0.0,0-3,1.0,0.0,1.0,0.52,0.2217760266189675,1.0,0.0,148.73040000000003
CUST100099,1,49.28,-21.07,Month-to-month,Mailed check,DSL,2,1,0,0,Female,0,0,0,0,0-3,0,2.0,No,8.0,89.95,Month-to-month,Credit card,No,2.0,1.0,1.0,0.0,Female,1.0,0.0,1.0,7-12,1.0,0.25,0.0,0.34,0.390547449944762,0.0,0.0,91.749
CUST100100,0,42.51,-22.09,Two year,Credit card,DSL,2,2,1,0,Male,1,1,1,0,0-3,0,2.0,No,7.0,44.56,Month-to-month,Electronic check,DSL,0.0,2.0,1.0,0.0,Female,0.0,0.0,1.0,7-12,0.0,0.0,0.0,0.03,0.1026354247583574,0.0,0.0,4.0104
CUST100101,12,45.05,546.14,Month-to-month,Bank transfer,DSL,0,2,1,0,Male,0,1,0,0,07-Dec,0,0.0,No,1.0,55.38,Month-to-month,Mailed check,Fiber optic,0.0,2.0,1.0,0.0,Female,1.0,1.0,0.0,0-3,0.0,0.0,0.0,0.17,0.1366182760458922,0.0,0.0,28.243800000000007
CUST100102,4,67.98,357.15,Two year,Bank transfer,DSL,1,2,0,1,Female,1,0,0,0,04-Jun,0,0.25,No,9.0,44.61,Month-to-month,Bank transfer,Fiber optic,0.0,3.0,1.0,0.0,Male,0.0,1.0,0.0,7-12,0.0,0.0,0.0,0.15,0.059253787284377,0.0,0.0,20.0745
CUST100103,8,48.53,332.83,Two year,Credit card,Fiber optic,2,1,1,0,Female,1,1,0,0,07-Dec,0,0.25,No,10.0,48.01,One year,Electronic check,Fiber optic,2.0,2.0,0.0,0.0,Male,1.0,0.0,1.0,7-12,0.0,0.2,0.0,0.17,0.0933569879351928,0.0,0.0,24.4851
CUST100104,28,90.46,2581.68,Two year,Mailed check,No,0,1,0,0,Male,1,0,1,1,25-60,1,0.0,Yes,13.0,49.23,Two year,Mailed check,DSL,2.0,2.0,0.0,0.0,Female,1.0,1.0,1.0,13-24,0.0,0.1538461538461538,0.0,0.11,0.1540022415649354,0.0,0.0,16.2459
CUST100105,3,114.62,413.83,Month-to-month,Credit card,No,2,1,0,0,Male,1,0,1,1,0-3,1,0.666666667,Yes,6.0,59.52,Month-to-month,Bank transfer,No,1.0,2.0,1.0,1.0,Male,1.0,0.0,0.0,4-6,0.0,0.1666666666666666,0.0,0.13,0.0964577032701598,0.0,0.0,23.2128
CUST100106,6,52.6,284.17,One year,Credit card,DSL,2,1,1,0,Male,1,0,0,0,04-Jun,0,0.333333333,No,3.0,90.86,Month-to-month,Credit card,DSL,1.0,3.0,0.0,0.0,Male,1.0,0.0,1.0,0-3,1.0,0.3333333333333333,0.0,0.51,0.5889661332879278,1.0,1.0,139.0158
CUST100107,16,77.18,1221.0,Month-to-month,Mailed check,Fiber optic,0,1,1,0,Female,1,0,0,0,13-24,0,0.0,No,26.0,27.84,Month-to-month,Credit card,DSL,0.0,1.0,1.0,0.0,Male,0.0,0.0,1.0,25-60,0.0,0.0,0.0,0.07,0.0442726155708467,0.0,0.0,5.8464
CUST100108,3,84.99,203.15,Month-to-month,Mailed check,Fiber optic,2,3,0,0,Male,0,0,0,0,0-3,0,0.666666667,No,6.0,119.91,Month-to-month,Bank transfer,No,1.0,3.0,0.0,0.0,Male,0.0,0.0,1.0,4-6,1.0,0.1666666666666666,1.0,0.65,0.684515954004065,1.0,1.0,233.8245
CUST100109,0,84.16,-10.17,Month-to-month,Credit card,Fiber optic,0,1,0,0,Male,1,0,0,0,0-3,0,0.0,No,9.0,64.46,Two year,Credit card,Fiber optic,2.0,1.0,0.0,0.0,Female,0.0,0.0,0.0,7-12,0.0,0.2222222222222222,0.0,0.16,0.194929195164498,0.0,0.0,30.9408
CUST100110,4,72.28,287.29,Month-to-month,Credit card,Fiber optic,2,3,1,0,Male,1,1,1,0,04-Jun,0,0.5,No,14.0,70.79,Month-to-month,Bank transfer,Fiber optic,6.0,1.0,1.0,1.0,Female,1.0,1.0,0.0,13-24,0.0,0.4285714285714285,0.0,0.32,0.2776388141680841,0.0,0.0,67.95840000000001
CUST100111,2,92.28,217.54,Two year,Bank transfer,DSL,2,1,1,0,Male,1,0,1,0,0-3,1,1.0,No,12.0,60.75,Month-to-month,Credit card,Fiber optic,2.0,1.0,0.0,0.0,Female,0.0,0.0,1.0,7-12,0.0,0.1666666666666666,0.0,0.31,0.3412774303639532,0.0,0.0,56.4975
CUST100112,31,84.47,2673.08,Month-to-month,Mailed check,Fiber optic,0,3,0,0,Female,0,1,1,1,25-60,0,0.0,Yes,2.0,64.56,Two year,Bank transfer,DSL,1.0,1.0,0.0,0.0,Female,0.0,0.0,1.0,0-3,0.0,0.5,0.0,0.2,0.2818738977209962,0.0,0.0,38.736
CUST100113,19,32.87,587.13,One year,Electronic check,Fiber optic,2,1,1,0,Male,1,0,1,0,13-24,0,0.105263158,No,9.0,31.46,One year,Mailed check,Fiber optic,0.0,2.0,1.0,0.0,Female,0.0,0.0,1.0,7-12,0.0,0.0,0.0,0.02,0.0311628585571005,0.0,0.0,1.8876
CUST100114,12,96.07,1054.47,One year,Mailed check,Fiber optic,0,3,0,0,Male,1,0,1,0,07-Dec,1,0.0,No,11.0,54.72,Month-to-month,Credit card,Fiber optic,0.0,2.0,1.0,0.0,Female,1.0,0.0,1.0,7-12,0.0,0.0,0.0,0.15,0.1369906594069476,0.0,0.0,24.624
CUST100115,24,96.62,2317.82,Month-to-month,Credit card,Fiber optic,1,1,0,0,Female,0,0,0,0,13-24,1,0.041666667,No,7.0,92.64,One year,Mailed check,Fiber optic,3.0,1.0,0.0,0.0,Female,0.0,0.0,0.0,7-12,1.0,0.4285714285714285,0.0,0.55,0.3365270428960823,1.0,0.0,152.85600000000002
CUST100116,19,47.1,909.58,One year,Credit card,DSL,0,3,1,0,Male,1,0,1,0,13-24,0,0.0,No,14.0,5.0,Month-to-month,Electronic check,Fiber optic,0.0,1.0,1.0,0.0,Female,0.0,0.0,1.0,13-24,0.0,0.0,0.0,0.11,0.0297665460157661,0.0,0.0,1.65
CUST100117,2,71.14,154.75,Month-to-month,Credit card,DSL,0,1,1,0,Female,1,0,1,0,0-3,0,0.0,No,7.0,13.3,Month-to-month,Electronic check,DSL,2.0,3.0,0.0,0.0,Female,1.0,0.0,0.0,7-12,0.0,0.2857142857142857,1.0,0.17,0.0733092058594393,0.0,0.0,6.783
CUST100118,26,90.5,2336.67,One year,Credit card,No,2,1,0,0,Male,1,0,1,0,25-60,1,0.076923077,No,4.0,86.49,Month-to-month,Bank transfer,Fiber optic,0.0,1.0,0.0,1.0,Female,1.0,0.0,0.0,4-6,0.0,0.0,0.0,0.3,0.3891648059595755,0.0,0.0,77.841
CUST100119,9,63.72,579.72,Month-to-month,Electronic check,Fiber optic,1,1,1,0,Female,0,1,1,1,07-Dec,0,0.111111111,Yes,17.0,64.17,One year,Mailed check,DSL,1.0,2.0,0.0,0.0,Female,1.0,1.0,1.0,13-24,0.0,0.0588235294117647,1.0,0.08,0.1481774035654612,0.0,0.0,15.4008
CUST100120,19,102.19,2017.38,Two year,Mailed check,No,2,1,0,0,Male,0,0,1,1,13-24,1,0.105263158,Yes,2.0,80.67,Month-to-month,Mailed check,DSL,1.0,2.0,0.0,0.0,Female,1.0,1.0,1.0,0-3,0.0,0.5,0.0,0.37,0.5245811572966205,0.0,1.0,89.5437
CUST100121,27,140.92,3823.93,One year,Electronic check,DSL,0,2,1,0,Female,1,0,0,0,25-60,1,0.0,No,6.0,62.31,Month-to-month,Mailed check,Fiber optic,0.0,1.0,0.0,0.0,Female,0.0,0.0,0.0,4-6,0.0,0.0,1.0,0.12,0.2278701962799294,0.0,0.0,22.4316
CUST100122,4,46.42,167.01,Two year,Electronic check,Fiber optic,1,3,0,0,Female,1,0,0,0,04-Jun,0,0.25,No,5.0,82.49,Two year,Electronic check,No,1.0,2.0,1.0,0.0,Male,0.0,0.0,1.0,4-6,0.0,0.2,0.0,0.07,0.1498417862052568,0.0,0.0,17.3229
CUST100123,1,28.57,3.56,Month-to-month,Credit card,Fiber optic,1,2,1,0,Female,0,1,1,0,0-3,0,1.0,No,3.0,18.06,Two year,Credit card,Fiber optic,2.0,1.0,1.0,0.0,Male,1.0,0.0,0.0,0-3,0.0,0.6666666666666666,0.0,0.08,0.03099995883109,0.0,0.0,4.3344
CUST100124,3,79.11,228.84,Month-to-month,Electronic check,No,3,2,0,0,Female,0,0,1,1,0-3,0,1.0,Yes,10.0,105.72,Month-to-month,Mailed check,Fiber optic,2.0,1.0,0.0,0.0,Female,0.0,1.0,1.0,7-12,1.0,0.2,0.0,0.65,0.6790287263659358,1.0,1.0,206.154
CUST100125,6,91.65,631.74,Month-to-month,Credit card,DSL,3,1,1,0,Female,0,0,1,0,04-Jun,1,0.5,No,34.0,138.17,Month-to-month,Mailed check,Fiber optic,3.0,1.0,1.0,1.0,Male,0.0,0.0,0.0,25-60,1.0,0.088235294117647,1.0,0.3,0.5347952580499685,0.0,1.0,124.35299999999998
CUST100126,20,63.07,1252.23,Month-to-month,Credit card,DSL,0,2,1,0,Female,0,0,0,0,13-24,0,0.0,No,1.0,60.54,Two year,Credit card,DSL,1.0,1.0,1.0,0.0,Male,1.0,0.0,0.0,0-3,0.0,1.0,0.0,0.08,0.0938846352217103,0.0,0.0,14.529600000000002
CUST100127,23,113.6,2611.81,Month-to-month,Credit card,Fiber optic,3,1,0,0,Male,1,0,1,1,13-24,1,0.130434783,Yes,9.0,76.77,Month-to-month,Mailed check,Fiber optic,0.0,1.0,1.0,0.0,Male,1.0,0.0,0.0,7-12,0.0,0.0,0.0,0.19,0.1316424863761566,0.0,0.0,43.7589
CUST100128,0,29.84,-24.12,One year,Electronic check,No,1,2,0,0,Female,1,1,1,0,0-3,0,1.0,No,6.0,34.73,One year,Credit card,No,3.0,1.0,0.0,0.0,Female,0.0,1.0,0.0,4-6,0.0,0.5,0.0,0.19,0.0821508592950694,0.0,0.0,19.7961
CUST100129,8,90.79,781.27,Month-to-month,Credit card,No,1,1,1,0,Female,1,0,1,0,07-Dec,1,0.125,No,0.0,95.13,Month-to-month,Electronic check,No,3.0,3.0,0.0,0.0,Female,1.0,0.0,0.0,0-3,1.0,3.0,1.0,0.45,0.5928430809019238,0.0,1.0,128.4255
CUST100130,6,51.82,408.91,Month-to-month,Electronic check,No,0,2,0,0,Female,1,1,1,1,04-Jun,0,0.0,Yes,0.0,36.93,Two year,Mailed check,No,3.0,1.0,0.0,0.0,Male,1.0,1.0,0.0,0-3,0.0,3.0,0.0,0.3,0.094670568213222,0.0,0.0,33.236999999999995
CUST100131,3,121.58,387.27,Two year,Mailed check,No,0,1,1,0,Female,1,0,0,1,0-3,1,0.0,Yes,0.0,56.79,Two year,Electronic check,No,3.0,1.0,0.0,0.0,Female,1.0,0.0,0.0,0-3,0.0,3.0,0.0,0.27,0.1884101646999202,0.0,0.0,45.9999
CUST100132,1,129.78,133.92,One year,Credit card,DSL,1,1,1,0,Male,0,0,1,1,0-3,1,1.0,Yes,7.0,129.62,Month-to-month,Electronic check,No,1.0,1.0,1.0,0.0,Female,1.0,0.0,0.0,7-12,1.0,0.1428571428571428,0.0,0.46,0.5274469628553372,0.0,1.0,178.87560000000002
CUST100133,4,47.0,189.84,Month-to-month,Bank transfer,DSL,0,1,1,0,Female,1,1,1,0,04-Jun,0,0.0,No,25.0,128.05,One year,Mailed check,No,2.0,1.0,1.0,0.0,Female,1.0,1.0,1.0,25-60,1.0,0.08,0.0,0.34,0.3780832545481577,0.0,0.0,130.61100000000002
CUST100134,34,53.51,1700.12,Month-to-month,Bank transfer,DSL,1,1,1,0,Male,0,0,1,0,25-60,0,0.029411765,No,13.0,45.44,One year,Mailed check,No,0.0,1.0,0.0,0.0,Female,0.0,0.0,0.0,13-24,0.0,0.0,0.0,0.1,0.0534356453855314,0.0,0.0,13.631999999999998
CUST100135,4,95.79,420.42,Month-to-month,Bank transfer,DSL,2,1,1,0,Female,1,1,0,1,04-Jun,1,0.5,Yes,44.0,88.09,Month-to-month,Electronic check,DSL,1.0,1.0,1.0,0.0,Female,0.0,0.0,1.0,25-60,0.0,0.0227272727272727,0.0,0.26,0.1980062724049214,0.0,0.0,68.7102
CUST100136,8,58.39,473.83,Month-to-month,Bank transfer,No,3,1,1,0,Male,0,0,1,0,07-Dec,0,0.375,No,0.0,93.38,Month-to-month,Electronic check,No,1.0,1.0,0.0,0.0,Male,1.0,0.0,1.0,0-3,1.0,1.0,0.0,0.63,0.5491712286338655,1.0,1.0,176.4882
CUST100137,14,68.64,982.38,One year,Bank transfer,No,1,2,1,0,Male,0,0,1,0,13-24,0,0.071428571,No,5.0,135.1,One year,Bank transfer,DSL,1.0,1.0,0.0,0.0,Male,0.0,0.0,1.0,4-6,1.0,0.2,1.0,0.38,0.6360335183262031,0.0,1.0,154.014
CUST100138,5,70.76,318.23,Month-to-month,Electronic check,DSL,4,1,1,0,Male,0,0,1,0,04-Jun,0,0.8,No,3.0,85.17,Month-to-month,Bank transfer,No,2.0,2.0,1.0,0.0,Male,0.0,1.0,1.0,0-3,0.0,0.6666666666666666,1.0,0.4,0.3390951942435561,0.0,0.0,102.204
CUST100139,42,12.41,502.0,Two year,Mailed check,Fiber optic,0,2,0,0,Female,1,1,1,0,25-60,0,0.0,No,42.0,17.59,Month-to-month,Credit card,No,0.0,1.0,1.0,0.0,Male,0.0,0.0,0.0,25-60,0.0,0.0,0.0,0.04,0.0144140124960063,0.0,0.0,2.1108
CUST100140,39,69.58,2693.07,One year,Electronic check,No,0,1,1,0,Male,0,1,0,0,25-60,0,0.0,No,0.0,92.33,Two year,Mailed check,DSL,1.0,1.0,0.0,0.0,Female,1.0,0.0,0.0,0-3,1.0,1.0,0.0,0.65,0.4074492382853301,1.0,0.0,180.0435
CUST100141,3,49.31,199.01,One year,Credit card,Fiber optic,2,1,1,0,Female,0,0,1,0,0-3,0,0.666666667,No,63.0,50.23,Month-to-month,Bank transfer,No,1.0,1.0,1.0,0.0,Male,0.0,0.0,1.0,60+,0.0,0.0158730158730158,0.0,0.11,0.0391645177028597,0.0,0.0,16.575899999999997
CUST100142,8,55.21,422.74,Month-to-month,Mailed check,DSL,2,1,0,0,Female,1,0,1,0,07-Dec,0,0.25,No,3.0,62.1,One year,Credit card,Fiber optic,4.0,2.0,1.0,0.0,Male,0.0,0.0,0.0,0-3,0.0,1.3333333333333333,1.0,0.09,0.1123261342182747,0.0,0.0,16.767
CUST100143,4,113.31,557.37,Month-to-month,Mailed check,Fiber optic,2,1,0,0,Female,1,0,1,1,04-Jun,1,0.5,Yes,18.0,83.61,One year,Credit card,Fiber optic,0.0,1.0,0.0,0.0,Female,0.0,0.0,1.0,13-24,0.0,0.0,1.0,0.34,0.2331649922047211,0.0,0.0,85.2822
CUST100144,4,32.3,150.74,One year,Mailed check,Fiber optic,1,1,1,0,Male,0,0,0,0,04-Jun,0,0.25,No,11.0,77.16,One year,Electronic check,Fiber optic,3.0,2.0,1.0,0.0,Male,1.0,0.0,0.0,7-12,0.0,0.2727272727272727,0.0,0.14,0.0884958880247271,0.0,0.0,32.4072
CUST100145,0,94.4,-63.78,Month-to-month,Mailed check,Fiber optic,1,1,1,0,Male,0,0,0,0,0-3,1,1.0,No,15.0,72.31,One year,Credit card,No,2.0,2.0,1.0,0.0,Male,0.0,0.0,1.0,13-24,0.0,0.1333333333333333,0.0,0.14,0.0951752637339598,0.0,0.0,30.370200000000004
CUST100146,11,61.63,671.5,Month-to-month,Bank transfer,Fiber optic,1,1,0,1,Female,0,0,1,1,07-Dec,0,0.090909091,Yes,6.0,91.65,Month-to-month,Credit card,DSL,3.0,1.0,1.0,0.0,Female,0.0,0.0,1.0,4-6,1.0,0.5,0.0,0.52,0.5063368778699219,1.0,1.0,142.974
CUST100147,8,61.61,460.3,Month-to-month,Credit card,DSL,1,2,1,0,Male,1,1,0,0,07-Dec,0,0.125,No,34.0,16.18,Month-to-month,Electronic check,Fiber optic,0.0,1.0,0.0,0.0,Female,0.0,0.0,1.0,25-60,0.0,0.0,0.0,0.08,0.0567479301589664,0.0,0.0,3.8832
CUST100148,0,93.71,-109.72,Month-to-month,Mailed check,No,0,1,0,0,Female,1,1,1,0,0-3,1,0.0,No,13.0,89.22,Month-to-month,Bank transfer,Fiber optic,2.0,1.0,1.0,0.0,Female,1.0,0.0,1.0,13-24,0.0,0.1538461538461538,0.0,0.27,0.3432949297209269,0.0,0.0,72.26820000000001
CUST100149,3,80.2,320.57,One year,Mailed check,Fiber optic,3,1,0,0,Male,0,1,0,0,0-3,0,1.0,No,9.0,22.69,One year,Credit card,No,0.0,1.0,1.0,1.0,Female,1.0,0.0,0.0,7-12,0.0,0.0,0.0,0.03,0.0167034431416745,0.0,0.0,2.0421
CUST100150,28,87.12,2474.52,Month-to-month,Bank transfer,Fiber optic,0,2,1,0,Female,1,1,1,0,25-60,0,0.0,No,8.0,29.48,One year,Bank transfer,Fiber optic,1.0,1.0,1.0,0.0,Female,1.0,1.0,1.0,7-12,0.0,0.125,0.0,0.0,0.0350416930418213,0.0,0.0,0.0
CUST100151,3,99.05,323.81,Month-to-month,Electronic check,No,0,2,1,0,Female,0,0,1,1,0-3,1,0.0,Yes,10.0,124.62,Month-to-month,Electronic check,Fiber optic,0.0,1.0,1.0,0.0,Female,1.0,0.0,0.0,7-12,1.0,0.0,1.0,0.38,0.4712690450791876,0.0,0.0,142.0668
CUST100152,1,60.06,68.33,Month-to-month,Electronic check,DSL,2,1,1,0,Male,0,1,1,1,0-3,0,2.0,Yes,58.0,127.7,One year,Credit card,Fiber optic,1.0,2.0,0.0,0.0,Female,1.0,0.0,1.0,25-60,1.0,0.0172413793103448,0.0,0.32,0.3956193572628089,0.0,0.0,122.592
CUST100153,8,51.63,343.94,One year,Electronic check,DSL,2,2,1,0,Male,1,0,0,1,07-Dec,0,0.25,Yes,3.0,81.38,One year,Mailed check,Fiber optic,3.0,2.0,1.0,0.0,Male,1.0,0.0,0.0,0-3,0.0,1.0,0.0,0.2,0.1411844070215317,0.0,0.0,48.828
CUST100154,50,37.45,1848.32,Two year,Credit card,No,4,3,1,1,Female,0,1,0,0,25-60,0,0.08,No,17.0,92.53,One year,Electronic check,Fiber optic,2.0,1.0,0.0,0.0,Female,0.0,0.0,1.0,13-24,1.0,0.1176470588235294,0.0,0.46,0.3434451797545636,0.0,0.0,127.6914
CUST100155,3,45.24,177.81,Two year,Electronic check,DSL,4,1,0,0,Male,1,0,0,0,0-3,0,1.333333333,No,0.0,103.18,One year,Mailed check,No,2.0,3.0,1.0,0.0,Female,0.0,1.0,1.0,0-3,1.0,2.0,0.0,0.51,0.3582532564285755,1.0,0.0,157.86540000000002
CUST100156,13,158.47,2007.55,Month-to-month,Mailed check,Fiber optic,2,1,1,1,Male,1,0,1,1,13-24,1,0.153846154,Yes,44.0,95.64,Month-to-month,Bank transfer,No,3.0,1.0,0.0,0.0,Male,1.0,0.0,0.0,25-60,1.0,0.0681818181818181,0.0,0.27,0.3027878412226549,0.0,0.0,77.4684
CUST100157,17,107.34,1698.19,Month-to-month,Bank transfer,DSL,1,3,0,0,Male,0,1,1,1,13-24,1,0.058823529,Yes,25.0,37.24,Two year,Bank transfer,Fiber optic,2.0,3.0,0.0,0.0,Male,0.0,1.0,0.0,25-60,0.0,0.08,1.0,0.08,0.0565448148017364,0.0,0.0,8.9376
CUST100158,3,29.47,77.05,Month-to-month,Bank transfer,DSL,1,1,0,1,Male,0,1,1,0,0-3,0,0.333333333,No,19.0,79.7,One year,Mailed check,Fiber optic,0.0,2.0,1.0,0.0,Female,1.0,0.0,1.0,13-24,0.0,0.0,0.0,0.14,0.0992777718962937,0.0,0.0,33.474000000000004
CUST100159,15,30.33,447.86,One year,Electronic check,Fiber optic,0,1,1,1,Male,1,1,1,0,13-24,0,0.0,No,5.0,108.88,Month-to-month,Bank transfer,DSL,0.0,2.0,1.0,0.0,Male,1.0,0.0,1.0,4-6,1.0,0.0,0.0,0.27,0.4323916468228087,0.0,0.0,88.1928
CUST100160,5,84.46,429.08,One year,Bank transfer,DSL,2,1,0,0,Female,1,1,1,1,04-Jun,0,0.4,Yes,5.0,121.94,Two year,Credit card,Fiber optic,2.0,3.0,0.0,0.0,Female,1.0,0.0,1.0,4-6,1.0,0.4,1.0,0.53,0.7095103052572264,1.0,1.0,193.88460000000003
CUST100161,12,86.42,1073.47,One year,Mailed check,Fiber optic,2,2,1,0,Male,0,0,0,0,07-Dec,0,0.166666667,No,5.0,72.58,Two year,Bank transfer,Fiber optic,1.0,1.0,0.0,0.0,Male,1.0,1.0,0.0,4-6,0.0,0.2,1.0,0.15,0.1753949493484981,0.0,0.0,32.660999999999994
CUST100162,12,86.47,1069.52,Month-to-month,Electronic check,Fiber optic,1,3,0,0,Male,0,1,0,1,07-Dec,0,0.083333333,Yes,2.0,126.13,Month-to-month,Mailed check,DSL,1.0,1.0,1.0,0.0,Female,0.0,0.0,1.0,0-3,1.0,0.5,0.0,0.69,0.709343092216434,1.0,1.0,261.0891
CUST100163,9,62.35,574.09,One year,Mailed check,No,2,2,0,0,Male,0,1,1,0,07-Dec,0,0.222222222,No,0.0,68.13,Month-to-month,Electronic check,Fiber optic,1.0,1.0,1.0,0.0,Female,0.0,0.0,1.0,0-3,0.0,1.0,1.0,0.21,0.2779140718172409,0.0,0.0,42.9219
